Generation; Avg Fitness; Best Fitness; Cars Successful; Best Lap Time
1;0,1416213;0,5919141;0;0
2;0,2315741;0,6902221;0;0
3;0,2829316;0,5986983;0;0
4;0,3785921;0,5984339;0;0
5;0,4674606;0,6902494;0;0
6;0,5293437;0,6904311;0;0
7;0,7630378;19,47729;1;18,8428
8;3,153543;19,47622;11;18,84769
9;14,74118;19,47739;60;18,84235
10;17,34612;19,47657;71;18,84607
11;18,04151;19,48288;74;18,8175
12;17,32338;19,48222;71;18,82044
