Generation; Avg Fitness; Best Fitness; Cars Successful; Best Lap Time
1;0,1518582;0,7849039;0;0
2;0,2666147;0,9347811;0;0
3;1,105257;17,96589;3;36,39701
4;5,566142;18,02477;23;34,70727
5;12,33263;18,0094;54;35,12832
6;11,74086;17,99117;51;35,64535
7;13,8519;17,99826;61;35,44179
8;13,85838;17,99319;61;35,587
9;15,57992;17,997;69;35,47795
