Generation; Avg Fitness; Best Fitness; Cars Successful; Best Lap Time
1;0,1389851;0,5943204;0;0
2;0,2233413;0,5946847;0;0
3;0,3083588;0,9014883;0;0
4;0,5410082;18,88804;1;22,32701
5;3,623556;19,02375;17;21,3489
6;14,87386;19,03326;78;21,28515
7;12,97303;19,15315;67;20,52915
8;16,01294;19,02661;84;21,32968
9;13,46387;19,0364;70;21,26424
10;17,09467;19,03787;90;21,25449
11;14,90386;19,03807;78;21,25313
12;17,2969;19,03251;91;21,29019
